song_id,song_title,entity,artist,entity_type
4847,Representin' 93,Jungle Brothers Das EFX,2pac,ORGANIZATION
4847,Representin' 93,EPMD,2pac,ORGANIZATION
4847,Representin' 93,Cypress Hill,2pac,PERSON
4847,Representin' 93,Spice,2pac,ORGANIZATION
4847,Representin' 93,"Eric B ., Rakim",2pac,PERSON
4847,Representin' 93,K - Low,2pac,ORGANIZATION
4847,Representin' 93,Richie Rich Off,2pac,PERSON
4855,Ghetto Gospel,Elton John,2pac,PERSON
4855,Ghetto Gospel,Malcolm X,2pac,PERSON
4855,Ghetto Gospel,Bobby Hutton,2pac,PERSON
4855,Ghetto Gospel,Elton John,2pac,PERSON
4855,Ghetto Gospel,Elton John,2pac,PERSON
4915,Untouchable Freestyle Drunk,Makaveli Fo,2pac,PERSON
4915,Untouchable Freestyle Drunk,Ballin,2pac,PERSON
494696,Hit 'Em Up (Original Version),Poppa,2pac,PERSON
494696,Hit 'Em Up (Original Version),Versace,2pac,PERSON
49683,5 Deadly Venomz,Brooklyn,2pac,LOCATION
49683,5 Deadly Venomz,Onyx,2pac,ORGANIZATION
49683,5 Deadly Venomz,MAC,2pac,ORGANIZATION
501714,Fright Night (Whatcha Gonna Do OG),Makaveli,2pac,PERSON
50527,Everywhere I Go,Eminem,2pac,ORGANIZATION
50527,Everywhere I Go,Obama,2pac,PERSON
50527,Everywhere I Go,Hennessey,2pac,PERSON
50527,Everywhere I Go,Don,2pac,PERSON
50527,Everywhere I Go,Don,2pac,PERSON
51007,Komradz (So So Crazy),Bitch,2pac,PERSON
51007,Komradz (So So Crazy),Plottin,2pac,PERSON
51007,Komradz (So So Crazy),Fuckin,2pac,PERSON
51007,Komradz (So So Crazy),Plottin,2pac,PERSON
51007,Komradz (So So Crazy),Fuckin,2pac,PERSON
51007,Komradz (So So Crazy),Plottin,2pac,PERSON
51007,Komradz (So So Crazy),Fuckin,2pac,PERSON
51007,Komradz (So So Crazy),Plottin,2pac,PERSON
51007,Komradz (So So Crazy),Fuckin,2pac,PERSON
51007,Komradz (So So Crazy),Da Brat,2pac,PERSON
51007,Komradz (So So Crazy),Plottin,2pac,PERSON
51007,Komradz (So So Crazy),Fuckin,2pac,PERSON
51177,Juice,Corleone,2pac,PERSON
51177,Juice,Nick Nolte,2pac,PERSON
51177,Juice,Washington,2pac,LOCATION
51177,Juice,Biggie,2pac,PERSON
51177,Juice,Buffalo Bill Yo,2pac,PERSON
51745,Watch Ya Mouth,Niggas,2pac,PERSON
51745,Watch Ya Mouth,Heartz,2pac,PERSON
51745,Watch Ya Mouth,Doc Dre,2pac,PERSON
51745,Watch Ya Mouth,Nas,2pac,PERSON
51745,Watch Ya Mouth,Motherfucker,2pac,PERSON
51745,Watch Ya Mouth,Nas,2pac,PERSON
51745,Watch Ya Mouth,De - La,2pac,PERSON
51745,Watch Ya Mouth,Wendy Williams,2pac,PERSON
51745,Watch Ya Mouth,Don ’,2pac,PERSON
51745,Watch Ya Mouth,Holla,2pac,PERSON
526741,Ghetto Gospel (Original),Deon Evans,2pac,PERSON
526741,Ghetto Gospel (Original),Malcolm X,2pac,PERSON
526741,Ghetto Gospel (Original),Bobby Hutton,2pac,PERSON
526741,Ghetto Gospel (Original),Don,2pac,PERSON
527,Str8 Ballin',Cook,2pac,PERSON
527,Str8 Ballin',Don,2pac,PERSON
5276,Lord Knows,Hennessey,2pac,PERSON
5276,Lord Knows,Don,2pac,PERSON
5276,Lord Knows,Slangin,2pac,PERSON
5276,Lord Knows,Murderin,2pac,PERSON
5276,Lord Knows,Hennesey,2pac,PERSON
5276,Lord Knows,Livin,2pac,PERSON
5278,Changed Man,Simon Niggas,2pac,PERSON
5278,Changed Man,Jodeci,2pac,LOCATION
5278,Changed Man,Don,2pac,PERSON
5278,Changed Man,Henn,2pac,PERSON
5278,Changed Man,Watt,2pac,PERSON
5278,Changed Man,Henn,2pac,PERSON
5278,Changed Man,Henn,2pac,PERSON
5278,Changed Man,Henn,2pac,PERSON
5287,Heavy in the Game,Don,2pac,PERSON
5287,Heavy in the Game,Richie Rich,2pac,PERSON
5287,Heavy in the Game,Oakland,2pac,ORGANIZATION
532481,C U When U Get There (Thugz Mansion Remix),Niggas,2pac,PERSON
532481,C U When U Get There (Thugz Mansion Remix),Marvin Gaye,2pac,PERSON
532481,C U When U Get There (Thugz Mansion Remix),Drippin,2pac,LOCATION
532481,C U When U Get There (Thugz Mansion Remix),Jackie Wilson,2pac,PERSON
532481,C U When U Get There (Thugz Mansion Remix),Sam Cooke,2pac,PERSON
532481,C U When U Get There (Thugz Mansion Remix),Malcolm,2pac,PERSON
532481,C U When U Get There (Thugz Mansion Remix),Little Latasha,2pac,ORGANIZATION
532481,C U When U Get There (Thugz Mansion Remix),Miles Davis,2pac,PERSON
5343,Who Do You Believe In,Watchin,2pac,PERSON
5343,Who Do You Believe In,Times of Armageddon,2pac,ORGANIZATION
5343,Who Do You Believe In,Hennessy,2pac,PERSON
5343,Who Do You Believe In,Holdin,2pac,PERSON
5343,Who Do You Believe In,Yardsville,2pac,LOCATION
5343,Who Do You Believe In,Jehovah,2pac,PERSON
5343,Who Do You Believe In,Jesus,2pac,PERSON
5377,I Ain't Mad At Cha,Don,2pac,PERSON
5377,I Ain't Mad At Cha,Don,2pac,PERSON
539378,Fight Music,Jesus Ballin,2pac,PERSON
542005,Secretz Of War (Original) (Rules Version),Sun Tzu,2pac,PERSON
5426,It Ain't Easy,Hennessy,2pac,PERSON
5426,It Ain't Easy,Drinkin,2pac,PERSON
5426,It Ain't Easy,Bill Clinton,2pac,PERSON
5426,It Ain't Easy,San Quentin Gettin,2pac,LOCATION
5426,It Ain't Easy,Mike Tyson,2pac,PERSON
5426,It Ain't Easy,Sittin,2pac,PERSON
5431,The Uppercut,Mike Tyson,2pac,PERSON
544,Can't C Me,George Clinton,2pac,PERSON
544,Can't C Me,Pullin,2pac,PERSON
544,Can't C Me,Alize,2pac,PERSON
544,Can't C Me,Hennessy,2pac,PERSON
544,Can't C Me,George,2pac,PERSON
544,Can't C Me,Don,2pac,PERSON
544,Can't C Me,Don,2pac,PERSON
544,Can't C Me,Dre,2pac,PERSON
54587,Am I Next,Don,2pac,PERSON
54587,Am I Next,Hennesey,2pac,PERSON
54876,Runnin' (From Tha Police),Nike,2pac,ORGANIZATION
54876,Runnin' (From Tha Police),Malcolm,2pac,PERSON
54876,Runnin' (From Tha Police),Buju Banton,2pac,PERSON
54876,Runnin' (From Tha Police),Biggie Smalls,2pac,PERSON
54876,Runnin' (From Tha Police),Choppin,2pac,PERSON
54876,Runnin' (From Tha Police),Biggie Smalls,2pac,ORGANIZATION
54876,Runnin' (From Tha Police),Frank White,2pac,PERSON
54876,Runnin' (From Tha Police),Biggie,2pac,ORGANIZATION
54876,Runnin' (From Tha Police),Swayze,2pac,PERSON
54876,Runnin' (From Tha Police),Duckin,2pac,PERSON
54876,Runnin' (From Tha Police),Don,2pac,PERSON
54876,Runnin' (From Tha Police),Thoro Headz,2pac,PERSON
55002,Psychos,Smalls,2pac,PERSON
55002,Psychos,Freddie Foxxx Verse,2pac,ORGANIZATION
5533,All Bout U,Dru Down,2pac,PERSON
5533,All Bout U,Pizznac,2pac,PERSON
5533,All Bout U,Waitin,2pac,PERSON
5533,All Bout U,Dramacy,2pac,PERSON
5533,All Bout U,Runnin,2pac,ORGANIZATION
5533,All Bout U,Bruce Jenner,2pac,PERSON
5533,All Bout U,West Coast,2pac,LOCATION
5533,All Bout U,West Virginia,2pac,LOCATION
5533,All Bout U,Snoop Doggy Dogg,2pac,PERSON
5533,All Bout U,Montell Jordan,2pac,PERSON
5533,All Bout U,Nate Dogg,2pac,PERSON
5533,All Bout U,Warren,2pac,PERSON
55357,Intro,2Pac Shakur,2pac,ORGANIZATION
55357,Intro,Manhattan,2pac,LOCATION
55357,Intro,2Pac Shakur,2pac,ORGANIZATION
55357,Intro,Atlantic,2pac,LOCATION
55357,Intro,Shakur,2pac,ORGANIZATION
5540,Fuck All Y'all,Hennessy,2pac,PERSON
5540,Fuck All Y'all,Indonesia,2pac,LOCATION
55423,No More Pain,Trickin,2pac,PERSON
55423,No More Pain,Alize,2pac,PERSON
55423,No More Pain,Cristal,2pac,PERSON
55423,No More Pain,DeVante,2pac,PERSON
567,What'z Ya Phone #,Lookin,2pac,PERSON
568,Dear Mama,Huggin,2pac,PERSON
568,Dear Mama,Reggie Green,2pac,PERSON
568,Dear Mama,Reggie Green,2pac,PERSON
568,Dear Mama,Reggie Green & Sweet Franklin,2pac,ORGANIZATION
5759,Never B Peace,Paintin,2pac,PERSON
5759,Never B Peace,Dawg,2pac,PERSON
5759,Never B Peace,Askin,2pac,PERSON
5851,Ghost,Daaamn,2pac,PERSON
5851,Ghost,Starin,2pac,PERSON
5851,Ghost,Don,2pac,PERSON
5851,Ghost,Don,2pac,PERSON
5851,Ghost,Don,2pac,PERSON
5919,Can U Get Away,Anya,2pac,PERSON
5919,Can U Get Away,Anya Pinto,2pac,PERSON
5919,Can U Get Away,Don,2pac,PERSON
5919,Can U Get Away,Don,2pac,PERSON
5919,Can U Get Away,Hawaii,2pac,LOCATION
60536,Gangster's Paradise (Remix),Don,2pac,PERSON
60536,Gangster's Paradise (Remix),Hawkin,2pac,PERSON
60536,Gangster's Paradise (Remix),Tray Deee,2pac,PERSON
628666,The New Untouchables (Untouchables),Hustlin,2pac,PERSON
628666,The New Untouchables (Untouchables),Fuckin,2pac,PERSON
640,Still Ballin',Chevy,2pac,ORGANIZATION
640,Still Ballin',California,2pac,LOCATION
640,Still Ballin',Motherfucker,2pac,PERSON
640,Still Ballin',Motherfucker,2pac,PERSON
640,Still Ballin',Fugazi,2pac,ORGANIZATION
640,Still Ballin',Motherfucker,2pac,PERSON
640,Still Ballin',Motherfucker,2pac,PERSON
640,Still Ballin',Motherfucker,2pac,PERSON
640,Still Ballin',Motherfucker,2pac,PERSON
640,Still Ballin',Motherfucker,2pac,PERSON
640,Still Ballin',Motherfucker,2pac,PERSON
640,Still Ballin',Motherfucker,2pac,PERSON
643114,What You Won't Do For Love,Kush,2pac,PERSON
643114,What You Won't Do For Love,Ryan - G,2pac,PERSON
643114,What You Won't Do For Love,Clark Gable,2pac,PERSON
643114,What You Won't Do For Love,Rick Rocks,2pac,PERSON
643114,What You Won't Do For Love,Fuze,2pac,PERSON
643114,What You Won't Do For Love,Jaketown,2pac,LOCATION
643114,What You Won't Do For Love,Oaktown,2pac,LOCATION
643114,What You Won't Do For Love,Richtown,2pac,LOCATION
6525,Part Time Mutha,Cindi,2pac,PERSON
6525,Part Time Mutha,Cindi,2pac,PERSON
6526,Crooked Ass Nigga,Latifah,2pac,PERSON
6527,Rebel of the Underground,The Jungle,2pac,LOCATION
6527,Rebel of the Underground,Oaktown,2pac,LOCATION
6528,Tha' Lunatic,Don,2pac,PERSON
6528,Tha' Lunatic,Doug,2pac,PERSON
6528,Tha' Lunatic,Tyson,2pac,PERSON
6528,Tha' Lunatic,Jordan,2pac,LOCATION
6530,Violent,Underground Railroad,2pac,LOCATION
6530,Violent,Givin,2pac,PERSON
6531,Soulja's Story,Rodney King,2pac,PERSON
6531,Soulja's Story,Momma,2pac,PERSON
6532,Words of Wisdom,America,2pac,LOCATION
6532,Words of Wisdom,Lincoln,2pac,PERSON
6532,Words of Wisdom,AMERICA,2pac,LOCATION
6532,Words of Wisdom,AMERICA,2pac,LOCATION
6532,Words of Wisdom,AMERIK - K - KA,2pac,PERSON
6532,Words of Wisdom,Malcolm X,2pac,PERSON
6532,Words of Wisdom,Martin Luther King,2pac,PERSON
6532,Words of Wisdom,America,2pac,LOCATION
6532,Words of Wisdom,America,2pac,LOCATION
6532,Words of Wisdom,Da Lynch Mob,2pac,PERSON
6532,Words of Wisdom,America,2pac,LOCATION
6532,Words of Wisdom,America,2pac,LOCATION
6532,Words of Wisdom,Nightmare Paris,2pac,PERSON
6532,Words of Wisdom,America,2pac,LOCATION
6532,Words of Wisdom,Nightmare Public Enemy,2pac,ORGANIZATION
6532,Words of Wisdom,America,2pac,LOCATION
6532,Words of Wisdom,America,2pac,LOCATION
6532,Words of Wisdom,Nightmare New Afrikan Panthers,2pac,ORGANIZATION
6532,Words of Wisdom,America,2pac,LOCATION
6532,Words of Wisdom,Mutulu Shakur,2pac,ORGANIZATION
6532,Words of Wisdom,America,2pac,LOCATION
6532,Words of Wisdom,Geronimo Pratt,2pac,PERSON
6532,Words of Wisdom,America,2pac,LOCATION
6532,Words of Wisdom,Nightmare Assata Shakur America,2pac,ORGANIZATION
6533,Resist the Temptation,Poppa,2pac,PERSON
6533,Resist the Temptation,Don,2pac,PERSON
6533,Resist the Temptation,Don,2pac,PERSON
6533,Resist the Temptation,Don,2pac,PERSON
6533,Resist the Temptation,Mind,2pac,PERSON
6533,Resist the Temptation,Don,2pac,PERSON
6535,Dopefiend's Diner,Drinkin,2pac,PERSON
6535,Dopefiend's Diner,Hennessey,2pac,PERSON
6535,Dopefiend's Diner,Oakland,2pac,LOCATION
6535,Dopefiend's Diner,Michael Cooley Said,2pac,PERSON
6536,When We Ride On Our Enemies,Mobb Deep Tryin,2pac,PERSON
6536,When We Ride On Our Enemies,West,2pac,LOCATION
6536,When We Ride On Our Enemies,Shinin,2pac,PERSON
6536,When We Ride On Our Enemies,Fugees,2pac,PERSON
6536,When We Ride On Our Enemies,Mobb Deep Don,2pac,PERSON
6536,When We Ride On Our Enemies,Biggie,2pac,PERSON
6536,When We Ride On Our Enemies,Da Brat,2pac,PERSON
6537,Catchin Feelins,Biggie,2pac,PERSON
6537,Catchin Feelins,Feelin,2pac,PERSON
6537,Catchin Feelins,Jesus Paranoid,2pac,PERSON
6537,Catchin Feelins,Niggas,2pac,PERSON
6537,Catchin Feelins,Niggas,2pac,PERSON
6537,Catchin Feelins,Makaveli,2pac,LOCATION
6537,Catchin Feelins,Kadafi,2pac,PERSON
6537,Catchin Feelins,Niggas,2pac,PERSON
6537,Catchin Feelins,Niggas,2pac,PERSON
6537,Catchin Feelins,Niggas,2pac,PERSON
6537,Catchin Feelins,Niggas,2pac,PERSON
6537,Catchin Feelins,Niggas,2pac,PERSON
6537,Catchin Feelins,Niggas,2pac,PERSON
6537,Catchin Feelins,Niggas,2pac,PERSON
6538,Trapped,Homie,2pac,PERSON
6538,Trapped,Homie,2pac,PERSON
6539,Ghetto Star,MAC,2pac,ORGANIZATION
6539,Ghetto Star,Walkin,2pac,PERSON
6539,Ghetto Star,Tijuana,2pac,LOCATION
6539,Ghetto Star,MAC,2pac,ORGANIZATION
6539,Ghetto Star,Don Makaveli,2pac,PERSON
6540,Fuck 'Em All,Ayo,2pac,PERSON
6540,Fuck 'Em All,Biggie,2pac,PERSON
6540,Fuck 'Em All,Choosin,2pac,PERSON
6540,Fuck 'Em All,Don,2pac,PERSON
6540,Fuck 'Em All,Don,2pac,PERSON
6540,Fuck 'Em All,Hennessy,2pac,PERSON
6540,Fuck 'Em All,Ridin,2pac,PERSON
6540,Fuck 'Em All,Chevy,2pac,ORGANIZATION
6540,Fuck 'Em All,Arnold Schwarzenegger,2pac,PERSON
6540,Fuck 'Em All,Don,2pac,PERSON
6540,Fuck 'Em All,Don,2pac,PERSON
6541,Whatcha Gonna Do,Makin,2pac,PERSON
6542,Fair Xchange (Remix),Adina Say,2pac,PERSON
6543,Mama's Just a Little Girl,Payin,2pac,PERSON
6545,Never Call U Bitch Again,East Coast,2pac,LOCATION
6545,Never Call U Bitch Again,Waitin,2pac,PERSON
6546,Street Fame,Delores Tucker,2pac,PERSON
6546,Street Fame,Bustin,2pac,PERSON
6546,Street Fame,Kim,2pac,PERSON
6546,Street Fame,Outlawz,2pac,LOCATION
6546,Street Fame,Don,2pac,PERSON
6546,Street Fame,Killuminati,2pac,PERSON
6547,There U Go,Papa,2pac,PERSON
6548,This Life I Lead,Billy Badass,2pac,PERSON
6548,This Life I Lead,Bustin,2pac,PERSON
6548,This Life I Lead,Bin Laden,2pac,PERSON
6548,This Life I Lead,Bush,2pac,PERSON
6548,This Life I Lead,Death Row Dogg Pound,2pac,PERSON
6549,Fame,Ain,2pac,PERSON
6549,Fame,Cockin,2pac,PERSON
6551,Late Night,Hahahah,2pac,PERSON
6551,Late Night,Cristal,2pac,LOCATION
6551,Late Night,Runnin,2pac,PERSON
6551,Late Night,Reno,2pac,PERSON
6551,Late Night,Fat Burger Look,2pac,ORGANIZATION
6551,Late Night,California,2pac,LOCATION
6552,Fair Xchange,Jazze Phizzile,2pac,LOCATION
6552,Fair Xchange,Jazze Pha,2pac,PERSON
6552,Fair Xchange,Jazze Pha,2pac,PERSON
6552,Fair Xchange,Adina Penitentiary,2pac,PERSON
6564,Thugz Mansion (Acoustic Version),Niggas,2pac,PERSON
6564,Thugz Mansion (Acoustic Version),Hennessy,2pac,PERSON
6564,Thugz Mansion (Acoustic Version),Ossie Davis,2pac,PERSON
6564,Thugz Mansion (Acoustic Version),Ann Jones,2pac,PERSON
6564,Thugz Mansion (Acoustic Version),Hennessy,2pac,PERSON
6564,Thugz Mansion (Acoustic Version),Marvin Gaye,2pac,PERSON
6564,Thugz Mansion (Acoustic Version),Drinkin,2pac,PERSON
6564,Thugz Mansion (Acoustic Version),Jackie Wilson,2pac,PERSON
6564,Thugz Mansion (Acoustic Version),Sam Cooke,2pac,PERSON
6564,Thugz Mansion (Acoustic Version),Malcolm,2pac,PERSON
6564,Thugz Mansion (Acoustic Version),Little Latasha,2pac,ORGANIZATION
6564,Thugz Mansion (Acoustic Version),Miles Davis,2pac,PERSON
6564,Thugz Mansion (Acoustic Version),Hennessy,2pac,PERSON
6568,Ain't Hard 2 Find,California,2pac,LOCATION
6568,Ain't Hard 2 Find,Watchin,2pac,PERSON
6568,Ain't Hard 2 Find,California,2pac,LOCATION
6568,Ain't Hard 2 Find,Breakin,2pac,PERSON
6568,Ain't Hard 2 Find,Richie Rich Da Bay,2pac,PERSON
6569,Check Out Time,Hey Kurupt,2pac,LOCATION
6569,Check Out Time,California,2pac,LOCATION
6569,Check Out Time,Janet,2pac,PERSON
6569,Check Out Time,Micheal Jackson,2pac,PERSON
6569,Check Out Time,Daz,2pac,PERSON
6573,Life Goes On,Kato,2pac,PERSON
6573,Life Goes On,Outlawz,2pac,LOCATION
6573,Life Goes On,Kato,2pac,PERSON
6576,All Eyez On Me,Newt,2pac,PERSON
6576,All Eyez On Me,Hank,2pac,PERSON
6576,All Eyez On Me,Beugard,2pac,LOCATION
6576,All Eyez On Me,Hittin,2pac,PERSON
6576,All Eyez On Me,Benz,2pac,PERSON
6576,All Eyez On Me,Moët,2pac,PERSON
6576,All Eyez On Me,Akai,2pac,ORGANIZATION
6576,All Eyez On Me,Packin,2pac,PERSON
6580,Ratha Be Ya Nigga,Richie Rich,2pac,PERSON
6581,Shorty Wanna Be a Thug,Johnny J ] Said,2pac,PERSON
6581,Shorty Wanna Be a Thug,Said,2pac,PERSON
6581,Shorty Wanna Be a Thug,Said,2pac,PERSON
6581,Shorty Wanna Be a Thug,Said,2pac,PERSON
6581,Shorty Wanna Be a Thug,Said,2pac,PERSON
6581,Shorty Wanna Be a Thug,Said,2pac,PERSON
6581,Shorty Wanna Be a Thug,Newport Plotting,2pac,LOCATION
6581,Shorty Wanna Be a Thug,Said,2pac,PERSON
6581,Shorty Wanna Be a Thug,Said,2pac,PERSON
6581,Shorty Wanna Be a Thug,Said,2pac,PERSON
6581,Shorty Wanna Be a Thug,Said,2pac,PERSON
6581,Shorty Wanna Be a Thug,Said,2pac,PERSON
6581,Shorty Wanna Be a Thug,Said,2pac,PERSON
6581,Shorty Wanna Be a Thug,Said,2pac,PERSON
6581,Shorty Wanna Be a Thug,Said,2pac,PERSON
6581,Shorty Wanna Be a Thug,Said,2pac,PERSON
6581,Shorty Wanna Be a Thug,Said,2pac,PERSON
6581,Shorty Wanna Be a Thug,Said,2pac,PERSON
6581,Shorty Wanna Be a Thug,Said,2pac,PERSON
6581,Shorty Wanna Be a Thug,Said,2pac,PERSON
6582,Run Tha Streetz,Michel,2pac,PERSON
6582,Run Tha Streetz,Don,2pac,PERSON
6582,Run Tha Streetz,Thinkin,2pac,PERSON
6583,Skandalouz,Nate,2pac,PERSON
6583,Skandalouz,Daz,2pac,PERSON
6583,Skandalouz,Toni Braxton,2pac,PERSON
6584,Wonda Why They Call U Bitch,Miss Thang,2pac,PERSON
6584,Wonda Why They Call U Bitch,Delores Tucker,2pac,PERSON
6584,Wonda Why They Call U Bitch,Fuckin,2pac,PERSON
6587,When We Ride,Don,2pac,PERSON
6587,When We Ride,Kastro,2pac,LOCATION
6587,When We Ride,Khadafi,2pac,PERSON
6587,When We Ride,Trump,2pac,PERSON
6587,When We Ride,Mo Khomeini,2pac,PERSON
6587,When We Ride,Newsweek,2pac,ORGANIZATION
6587,When We Ride,Time Magazine,2pac,ORGANIZATION
6588,Troublesome '96,Makaveli Menacin,2pac,PERSON
6588,Troublesome '96,Makin,2pac,PERSON
6588,Troublesome '96,Hearin,2pac,ORGANIZATION
6588,Troublesome '96,Napoleon,2pac,PERSON
6588,Troublesome '96,Don,2pac,PERSON
6588,Troublesome '96,Mussolini,2pac,PERSON
6588,Troublesome '96,Amin,2pac,PERSON
6588,Troublesome '96,Hussein Fatal Kadafi,2pac,PERSON
6588,Troublesome '96,Kastro,2pac,LOCATION
6588,Troublesome '96,Napoleon,2pac,PERSON
6588,Troublesome '96,Po,2pac,LOCATION
6588,Troublesome '96,Ayo,2pac,PERSON
6588,Troublesome '96,Kastro,2pac,LOCATION
6589,Black Cotton,Black Cotton Black Cotton Black Cotton,2pac,ORGANIZATION
6589,Black Cotton,Rotten Black Cotton,2pac,ORGANIZATION
6589,Black Cotton,Lookin,2pac,PERSON
6589,Black Cotton,Reminiscin,2pac,PERSON
6589,Black Cotton,Eminem,2pac,ORGANIZATION
6589,Black Cotton,Black Cotton Black Cotton,2pac,ORGANIZATION
6590,Crooked Nigga Too,Yo,2pac,PERSON
6590,Crooked Nigga Too,South Central,2pac,LOCATION
6590,Crooked Nigga Too,Oakland,2pac,LOCATION
6590,Crooked Nigga Too,Brooklyn,2pac,LOCATION
6590,Crooked Nigga Too,Harlem,2pac,LOCATION
6590,Crooked Nigga Too,Dave Duke,2pac,PERSON
6590,Crooked Nigga Too,St,2pac,ORGANIZATION
6590,Crooked Nigga Too,Jasmine Guy,2pac,PERSON
6591,Unconditional Love,Don,2pac,PERSON
6592,Loyal to the Game (DJ Quik Remix),Bruce Nolan,2pac,PERSON
6592,Loyal to the Game (DJ Quik Remix),Columbine,2pac,ORGANIZATION
6592,Loyal to the Game (DJ Quik Remix),Compton,2pac,LOCATION
6594,Crooked Nigga Too (Raphael Saadiq Remix),South Central,2pac,LOCATION
6594,Crooked Nigga Too (Raphael Saadiq Remix),Oakland,2pac,LOCATION
6594,Crooked Nigga Too (Raphael Saadiq Remix),Brooklyn,2pac,LOCATION
6594,Crooked Nigga Too (Raphael Saadiq Remix),Harlem,2pac,LOCATION
6594,Crooked Nigga Too (Raphael Saadiq Remix),Dave Duke,2pac,PERSON
6594,Crooked Nigga Too (Raphael Saadiq Remix),St,2pac,ORGANIZATION
6594,Crooked Nigga Too (Raphael Saadiq Remix),Jasmine Guy,2pac,PERSON
6596,Hennessey,Hennessey,2pac,PERSON
6596,Hennessey,Hennessy,2pac,PERSON
6596,Hennessey,Detroit,2pac,LOCATION
6596,Hennessey,Detroit,2pac,LOCATION
6596,Hennessey,Shady Records,2pac,ORGANIZATION
6596,Hennessey,Obie Trice,2pac,PERSON
6597,N,Don,2pac,PERSON
6597,N,Lickin,2pac,PERSON
6597,N,Latasha,2pac,PERSON
6597,N,Bedrocks Niggas,2pac,ORGANIZATION
6597,N,Muah,2pac,PERSON
6598,Out on Bail,Janet Jackson,2pac,PERSON
6598,Out on Bail,Mobbin,2pac,PERSON
6598,Out on Bail,Rippin,2pac,PERSON
6598,Out on Bail,Hangin,2pac,PERSON
6600,Po Nigga Blues (Scott Storch Remix),Rockefeller,2pac,PERSON
6602,Don't You Trust Me,Don,2pac,PERSON
6602,Don't You Trust Me,Fightin,2pac,ORGANIZATION
6603,Who Do You Love?,Fuckin,2pac,PERSON
6603,Who Do You Love?,Said,2pac,PERSON
6603,Who Do You Love?,Don,2pac,PERSON
6604,Death Around the Corner,Strugglin,2pac,PERSON
6604,Death Around the Corner,Smokin,2pac,PERSON
6604,Death Around the Corner,Drinkin,2pac,PERSON
6608,Soldier Like Me,Bustin,2pac,PERSON
6609,Outlaw,RahRah,2pac,PERSON
6609,Outlaw,Causin,2pac,PERSON
6609,Outlaw,Beck,2pac,PERSON
6609,Outlaw,Hahah,2pac,PERSON
6611,Young Niggaz,Robert,2pac,PERSON
6611,Young Niggaz,Sandifer,2pac,PERSON
6611,Young Niggaz,Al Capone,2pac,PERSON
6611,Young Niggaz,Bay,2pac,LOCATION
6611,Young Niggaz,Chicago,2pac,LOCATION
6611,Young Niggaz,Louis Every,2pac,PERSON
6611,Young Niggaz,Al Capone,2pac,PERSON
6611,Young Niggaz,Al Capone,2pac,PERSON
6611,Young Niggaz,Al Capone,2pac,PERSON
6611,Young Niggaz,Johnny Cochran Young Niggas,2pac,ORGANIZATION
6612,Don't Sleep,Hummer,2pac,PERSON
6613,Don't Stop,Delores Tucker,2pac,PERSON
6613,Don't Stop,Bob Dole,2pac,PERSON
6613,Don't Stop,Operatin,2pac,PERSON
6613,Don't Stop,Nas,2pac,PERSON
6613,Don't Stop,Delores Tucker,2pac,PERSON
6613,Don't Stop,Corey Brooke,2pac,PERSON
6613,Don't Stop,Yaki Kadafi,2pac,PERSON
6615,Pac's Life Remix,Dodgin,2pac,PERSON
6615,Pac's Life Remix,House,2pac,ORGANIZATION
6615,Pac's Life Remix,Wilshire,2pac,LOCATION
6615,Pac's Life Remix,Daz,2pac,PERSON
6615,Pac's Life Remix,Dogg Pound,2pac,ORGANIZATION
6615,Pac's Life Remix,Death Row Records,2pac,ORGANIZATION
6615,Pac's Life Remix,Snoop Dogg,2pac,PERSON
6615,Pac's Life Remix,Dre,2pac,PERSON
6615,Pac's Life Remix,Pac,2pac,ORGANIZATION
6615,Pac's Life Remix,Suge,2pac,PERSON
6618,Dumpin',Carl Thomas,2pac,PERSON
6618,Dumpin',Hennessy,2pac,PERSON
6618,Dumpin',Carl Thomas,2pac,PERSON
6618,Dumpin',Hussein Fatal,2pac,ORGANIZATION
6618,Dumpin',Uptown Anthem,2pac,ORGANIZATION
6618,Dumpin',New Jersey,2pac,LOCATION
